Manufacturer,Model,Engine size,Fuel type,Price
Ford,Focus,1.4,Petrol,8126
Ford,Mondeo,2.0,Petrol,7701
Ford,Mondeo,1.4,Diesel,3502
VW,Golf,1.2,Petrol,20865
VW,Passat,1.8,Diesel,22494
VW,Golf,1.6,Petrol,2180
VW,Passat,1.4,Diesel,4159
VW,Passat,2.0,Diesel,12378
Ford,Fiesta,1.0,Petrol,747
Toyota,RAV4,2.2,Hybrid,4912
Ford,Focus,2.0,Diesel,16674
VW,Polo,2.0,Diesel,3798
Ford,Focus,1.6,Petrol,925
Ford,Fiesta,1.4,Petrol,6718
Toyota,Prius,1.0,Hybrid,5708
VW,Polo,2.0,Petrol,17618
VW,Polo,1.0,Petrol,12674
BMW,Z4,3.0,Petrol,19870
Toyota,RAV4,2.4,Hybrid,25389
VW,Golf,1.8,Diesel,9425
Porsche,Cayenne,3.0,Diesel,8427
VW,Polo,1.4,Petrol,1532
VW,Passat,2.0,Diesel,2780
BMW,Z4,2.2,Petrol,5645
VW,Polo,1.0,Petrol,12006
VW,Polo,1.0,Petrol,3431
VW,Golf,1.2,Petrol,11377
VW,Polo,1.2,Petrol,7061
Ford,Focus,1.4,Petrol,7657
Porsche,911,2.6,Petrol,6489
BMW,X3,3.0,Diesel,28412
Toyota,Yaris,1.2,Hybrid,4949
Toyota,Yaris,1.2,Hybrid,3919
VW,Polo,1.4,Petrol,19618
Toyota,Prius,1.4,Hybrid,19752
Toyota,Prius,1.4,Hybrid,834
VW,Polo,1.2,Petrol,4308
Toyota,Prius,1.8,Hybrid,2024
BMW,M5,4.0,Petrol,11869
Toyota,Yaris,1.2,Petrol,274
Toyota,Yaris,1.4,Petrol,2154
Porsche,718 Cayman,2.4,Petrol,850
Ford,Mondeo,1.6,Diesel,6144
Ford,Fiesta,1.4,Petrol,8425
Porsche,Cayenne,2.6,Diesel,2639
VW,Golf,2.0,Petrol,22317
Ford,Fiesta,1.0,Petrol,1307
Toyota,RAV4,2.2,Hybrid,28928
VW,Golf,2.0,Petrol,4494
BMW,M5,4.0,Petrol,109291
Ford,Mondeo,1.4,Diesel,5661
VW,Golf,1.4,Diesel,7927
Toyota,RAV4,2.4,Hybrid,45032
Ford,Mondeo,1.4,Diesel,1224
Ford,Mondeo,1.4,Diesel,5522
Porsche,911,3.0,Petrol,13461
Porsche,911,3.0,Petrol,22077
Ford,Focus,1.8,Petrol,2352
VW,Passat,1.8,Diesel,9564
Ford,Mondeo,1.8,Diesel,2716
Ford,Focus,1.4,Petrol,5183
Ford,Focus,1.4,Petrol,2842
Ford,Fiesta,1.0,Petrol,1505
BMW,X3,2.4,Diesel,4357
Ford,Mondeo,1.4,Hybrid,6643
Ford,Fiesta,1.2,Petrol,3965
Toyota,Yaris,1.2,Hybrid,12976
VW,Passat,1.4,Diesel,8086
VW,Passat,1.6,Diesel,2277
Toyota,RAV4,2.2,Hybrid,31010
Toyota,Prius,1.8,Hybrid,19165
Ford,Fiesta,1.2,Petrol,6265
Ford,Mondeo,1.6,Diesel,1994
Ford,Mondeo,1.4,Diesel,13921
Ford,Mondeo,1.8,Diesel,20755
VW,Golf,1.4,Petrol,9239
Ford,Focus,1.8,Petrol,13659
Ford,Focus,1.8,Petrol,29394
Ford,Mondeo,2.0,Diesel,18720
Ford,Mondeo,2.0,Hybrid,2590
BMW,Z4,2.0,Petrol,5295
Porsche,Cayenne,4.0,Petrol,37966
Ford,Fiesta,1.4,Petrol,733
Ford,Mondeo,1.4,Diesel,36313
Toyota,Prius,1.8,Hybrid,2890
Toyota,Prius,1.0,Hybrid,1108
Ford,Focus,1.4,Petrol,21956
Toyota,Yaris,1.4,Hybrid,6572
VW,Golf,1.8,Petrol,16332
Toyota,Prius,1.4,Hybrid,5442
BMW,M5,4.4,Petrol,106325
VW,Golf,1.6,Petrol,9177
BMW,Z4,2.2,Petrol,11666
Toyota,RAV4,2.0,Hybrid,14038
BMW,X3,2.4,Diesel,14492
Ford,Focus,1.4,Petrol,1615
VW,Passat,1.6,Diesel,4599
BMW,Z4,2.2,Petrol,9345
BMW,M5,4.0,Petrol,4413
Toyota,Prius,1.4,Hybrid,38996
Toyota,RAV4,2.0,Petrol,20194
Toyota,RAV4,2.2,Hybrid,3453
Ford,Focus,1.0,Petrol,975
Ford,Focus,2.0,Hybrid,44858
Ford,Fiesta,1.0,Petrol,15380
Toyota,Yaris,1.4,Petrol,662
BMW,X3,2.4,Diesel,48384
Ford,Fiesta,1.4,Petrol,3423
VW,Golf,1.4,Petrol,1274
VW,Golf,1.4,Petrol,15774
Toyota,Yaris,1.2,Hybrid,3615
VW,Golf,1.4,Petrol,8338
VW,Polo,1.6,Petrol,4639
VW,Passat,1.8,Diesel,1720
Porsche,911,2.2,Petrol,89856
Porsche,Cayenne,2.6,Petrol,4258
Ford,Fiesta,1.2,Petrol,1032
VW,Passat,1.8,Diesel,15954
Toyota,Yaris,1.2,Petrol,22190
VW,Passat,1.6,Diesel,1872
VW,Polo,1.0,Petrol,15809
VW,Passat,1.4,Diesel,1091
BMW,Z4,2.2,Petrol,2205
Ford,Mondeo,1.8,Diesel,8342
VW,Golf,1.8,Petrol,15311
BMW,Z4,3.0,Petrol,3816
Toyota,RAV4,2.4,Hybrid,11837
Toyota,RAV4,1.8,Hybrid,4563
Ford,Focus,1.8,Petrol,4941
Ford,Mondeo,1.6,Diesel,1909
VW,Polo,1.2,Petrol,7100
Ford,Mondeo,1.4,Diesel,1239
VW,Polo,2.0,Petrol,2095
VW,Passat,1.4,Petrol,4112
Ford,Mondeo,1.8,Diesel,13485
BMW,X3,3.0,Diesel,6303
Toyota,Prius,1.0,Hybrid,2029
Toyota,Prius,1.8,Hybrid,14923
VW,Passat,1.8,Petrol,1946
Toyota,Yaris,1.2,Petrol,3872
Porsche,718 Cayman,2.4,Petrol,57097
Toyota,Yaris,1.0,Hybrid,2118
Ford,Fiesta,1.0,Petrol,1623
Ford,Mondeo,2.0,Diesel,5403
Ford,Focus,1.0,Petrol,4477
Toyota,RAV4,2.2,Hybrid,5919
Ford,Mondeo,1.8,Petrol,2043
VW,Polo,1.0,Petrol,286
Ford,Mondeo,1.6,Diesel,1491
VW,Golf,1.2,Petrol,12843
Toyota,Yaris,1.2,Hybrid,8908
VW,Polo,1.2,Petrol,381
VW,Passat,1.6,Diesel,4385
Ford,Focus,1.6,Petrol,10969
Ford,Fiesta,1.0,Petrol,2922
VW,Passat,1.6,Diesel,5696
VW,Polo,2.0,Petrol,2858
VW,Golf,1.8,Petrol,419
VW,Passat,2.0,Petrol,4653
BMW,Z4,2.0,Petrol,9420
Ford,Focus,2.0,Hybrid,31878
VW,Polo,1.6,Petrol,30893
Ford,Fiesta,1.4,Petrol,8461
VW,Golf,1.8,Hybrid,13747
VW,Passat,1.4,Diesel,35628
Toyota,RAV4,1.8,Petrol,14451
Ford,Focus,1.4,Diesel,11144
Toyota,RAV4,2.0,Petrol,7581
Toyota,RAV4,2.4,Hybrid,26476
Ford,Fiesta,1.2,Petrol,1017
Toyota,Prius,1.4,Hybrid,1947
Ford,Focus,1.4,Petrol,15381
VW,Passat,1.6,Diesel,24619
VW,Polo,1.6,Petrol,6388
VW,Passat,1.6,Diesel,13345
BMW,M5,4.0,Petrol,20085
Ford,Mondeo,1.6,Diesel,12364
VW,Polo,1.2,Diesel,6729
Ford,Mondeo,2.0,Diesel,4943
VW,Passat,1.6,Diesel,3797
Toyota,RAV4,1.8,Hybrid,3657
VW,Golf,1.2,Diesel,1734
VW,Golf,1.2,Diesel,25098
VW,Passat,1.6,Diesel,41978
Toyota,Prius,1.8,Hybrid,7566
BMW,Z4,3.0,Petrol,3722
Porsche,718 Cayman,2.4,Petrol,10818
BMW,M5,5.0,Petrol,24595
Ford,Focus,1.0,Petrol,1209
Toyota,Prius,1.4,Hybrid,10158
VW,Polo,2.0,Petrol,28930
Toyota,RAV4,2.2,Hybrid,52583
Toyota,Yaris,1.4,Petrol,22438
BMW,X3,3.0,Diesel,63959
Toyota,RAV4,2.4,Hybrid,57711
Toyota,Yaris,1.4,Hybrid,1337
BMW,Z4,3.0,Petrol,59804
VW,Polo,1.2,Petrol,23199
Ford,Focus,1.6,Petrol,3603
Ford,Fiesta,1.2,Petrol,15051
Toyota,Yaris,1.4,Hybrid,6054
BMW,Z4,3.0,Petrol,1985
BMW,X3,3.0,Petrol,13536
Ford,Focus,2.0,Petrol,23671
VW,Passat,1.4,Diesel,20534
Toyota,Prius,1.0,Hybrid,18494
BMW,Z4,2.4,Petrol,5363
Toyota,Prius,1.0,Hybrid,4716
Ford,Focus,2.0,Petrol,40719
VW,Polo,2.0,Petrol,26254
Toyota,Prius,1.8,Hybrid,26597
Toyota,RAV4,2.4,Hybrid,33084
Ford,Mondeo,1.6,Diesel,6477
VW,Passat,1.4,Diesel,22752
Ford,Fiesta,1.2,Petrol,1462
VW,Golf,1.6,Petrol,7406
VW,Golf,1.2,Diesel,12004
VW,Golf,2.0,Petrol,3616
Porsche,718 Cayman,2.4,Petrol,3867
Ford,Focus,1.6,Diesel,5641
Ford,Focus,1.4,Diesel,4472
Ford,Fiesta,1.4,Petrol,2505
BMW,X3,2.4,Petrol,17791
VW,Golf,1.2,Petrol,10923
BMW,Z4,3.0,Petrol,19368
Toyota,Prius,1.4,Hybrid,11907
Toyota,RAV4,1.8,Petrol,36662
VW,Polo,1.2,Petrol,1515
Ford,Focus,1.4,Diesel,12255
Porsche,Cayenne,3.0,Petrol,6695
VW,Golf,1.6,Hybrid,16304
Toyota,RAV4,1.8,Hybrid,26728
VW,Polo,1.6,Petrol,10744
Ford,Mondeo,2.0,Petrol,2908
VW,Golf,1.4,Petrol,25562
Toyota,RAV4,1.8,Hybrid,29703
VW,Golf,2.0,Petrol,20588
Toyota,Prius,1.4,Hybrid,3097
Ford,Mondeo,1.8,Diesel,7168
Toyota,RAV4,2.2,Hybrid,1580
Toyota,RAV4,2.0,Hybrid,4710
Ford,Mondeo,1.4,Diesel,19783
VW,Polo,1.2,Petrol,17519
Toyota,RAV4,2.0,Hybrid,22675
Toyota,Prius,1.4,Hybrid,1086
Porsche,Cayenne,2.6,Petrol,3631
Ford,Mondeo,1.8,Diesel,4496
Ford,Focus,1.4,Hybrid,25089
Toyota,Yaris,1.4,Petrol,3031
Ford,Fiesta,1.4,Petrol,5028
Toyota,RAV4,1.8,Hybrid,26653
Toyota,RAV4,2.0,Hybrid,1988
Toyota,Yaris,1.2,Hybrid,2600
Toyota,Yaris,1.0,Petrol,11929
VW,Golf,1.4,Diesel,27482
VW,Polo,1.6,Petrol,9693
Ford,Fiesta,1.4,Petrol,13396
VW,Golf,1.4,Hybrid,5449
Ford,Mondeo,2.0,Diesel,4334
Ford,Mondeo,1.8,Diesel,5455
BMW,M5,4.4,Petrol,58662
Toyota,RAV4,2.4,Hybrid,5040
VW,Passat,1.8,Diesel,1228
VW,Polo,1.4,Petrol,7892
VW,Passat,2.0,Diesel,1819
Ford,Fiesta,1.4,Petrol,14503
Ford,Focus,1.6,Petrol,6319
Toyota,Yaris,1.0,Hybrid,10953
Ford,Fiesta,1.0,Petrol,11251
Ford,Mondeo,2.0,Diesel,10047
Toyota,RAV4,1.8,Hybrid,23512
Ford,Mondeo,1.8,Diesel,8950
BMW,Z4,2.0,Petrol,10018
VW,Golf,1.4,Petrol,29070
Porsche,718 Cayman,4.0,Petrol,27267
Ford,Fiesta,1.0,Petrol,980
Ford,Focus,1.0,Petrol,10551
VW,Passat,2.0,Petrol,36825
VW,Passat,1.6,Diesel,8469
VW,Polo,1.4,Petrol,1402
Toyota,Yaris,1.2,Hybrid,2858
BMW,Z4,3.0,Petrol,12762
Toyota,Yaris,1.2,Hybrid,3257
Ford,Mondeo,1.6,Petrol,13627
VW,Passat,1.4,Diesel,4134
Toyota,Prius,1.8,Hybrid,9930
Toyota,Prius,1.8,Hybrid,21858
Toyota,Prius,1.4,Hybrid,29284
VW,Passat,2.0,Petrol,51054
VW,Polo,1.6,Diesel,13000
Ford,Fiesta,1.4,Petrol,1925
Toyota,RAV4,2.4,Hybrid,708
VW,Polo,1.0,Petrol,13869
VW,Polo,2.0,Petrol,14906
VW,Golf,2.0,Diesel,12053
VW,Polo,1.6,Petrol,412
VW,Golf,1.8,Petrol,2828
Ford,Mondeo,1.4,Diesel,32815
Toyota,RAV4,1.8,Hybrid,3943
BMW,X3,2.4,Diesel,19486
Ford,Fiesta,1.2,Petrol,16588
Ford,Mondeo,1.8,Diesel,10909
VW,Passat,1.8,Diesel,17855
Toyota,Yaris,1.2,Hybrid,3154
Ford,Fiesta,1.4,Hybrid,3256
Ford,Fiesta,1.2,Petrol,12154
Toyota,RAV4,1.8,Hybrid,66823
Ford,Mondeo,2.0,Diesel,2087
Ford,Fiesta,1.2,Petrol,1454
Toyota,Prius,1.0,Hybrid,19706
BMW,Z4,2.0,Petrol,8294
BMW,M5,4.4,Petrol,97742
VW,Passat,2.0,Diesel,6861
Toyota,RAV4,1.8,Hybrid,16413
Ford,Mondeo,1.8,Diesel,634
Porsche,718 Cayman,2.4,Petrol,2459
Toyota,RAV4,1.8,Hybrid,8322
Ford,Mondeo,1.6,Diesel,29209
VW,Polo,2.0,Petrol,1444
VW,Polo,1.2,Petrol,801
Porsche,718 Cayman,4.0,Petrol,6949
Ford,Focus,2.0,Petrol,5618
VW,Golf,1.2,Petrol,3919
VW,Passat,1.8,Petrol,494
Porsche,911,3.0,Petrol,7353
Ford,Fiesta,1.0,Petrol,3001
Toyota,RAV4,1.8,Petrol,8680
VW,Golf,1.4,Petrol,2352
Toyota,RAV4,2.4,Hybrid,16351
Ford,Focus,2.0,Diesel,1336
VW,Golf,1.4,Diesel,5136
Ford,Focus,1.4,Petrol,4959
Ford,Mondeo,1.8,Diesel,33598
Toyota,Prius,1.4,Hybrid,12295
Toyota,RAV4,2.2,Petrol,10340
VW,Polo,1.6,Petrol,6229
Ford,Fiesta,1.0,Petrol,2802
Ford,Fiesta,1.2,Petrol,3100
Ford,Mondeo,1.4,Diesel,8081
Toyota,Prius,1.8,Hybrid,2593
Toyota,RAV4,1.8,Hybrid,5635
Toyota,Yaris,1.4,Hybrid,29203
Toyota,Prius,1.8,Hybrid,25656
Ford,Focus,1.4,Diesel,29180
Ford,Fiesta,1.2,Petrol,22115
VW,Polo,2.0,Petrol,18040
Toyota,Yaris,1.2,Hybrid,3016
Ford,Focus,1.4,Diesel,11780
BMW,Z4,3.0,Petrol,25517
BMW,M5,4.4,Petrol,57291
Toyota,Prius,1.4,Hybrid,8550
Ford,Focus,1.4,Diesel,6371
Ford,Mondeo,1.6,Diesel,884
Ford,Focus,2.0,Petrol,41278
VW,Passat,1.4,Diesel,6522
Ford,Focus,1.6,Diesel,3947
VW,Passat,1.4,Diesel,14271
VW,Polo,2.0,Petrol,3504
BMW,Z4,2.0,Petrol,2857
Ford,Focus,2.0,Diesel,36258
Porsche,718 Cayman,2.4,Petrol,7032
Ford,Fiesta,1.2,Diesel,8608
Toyota,RAV4,1.8,Hybrid,2929
VW,Golf,1.8,Petrol,665
VW,Golf,1.6,Hybrid,16243
Toyota,RAV4,2.0,Hybrid,17984
Toyota,RAV4,1.8,Hybrid,41963
Porsche,Cayenne,4.0,Petrol,6676
VW,Polo,2.0,Petrol,8316
Toyota,Yaris,1.4,Hybrid,18620
Porsche,911,2.2,Petrol,59017
Ford,Mondeo,1.8,Diesel,4343
Ford,Mondeo,1.4,Diesel,28783
Ford,Mondeo,2.0,Diesel,13686
VW,Polo,1.0,Diesel,931
Toyota,RAV4,2.2,Hybrid,5329
Toyota,Prius,1.0,Hybrid,3012
VW,Golf,2.0,Diesel,1426
VW,Golf,1.6,Petrol,34335
VW,Polo,1.2,Petrol,891
BMW,X3,2.0,Petrol,14831
Toyota,Prius,1.4,Hybrid,23199
VW,Passat,2.0,Diesel,7557
Toyota,Yaris,1.2,Hybrid,4639
Ford,Focus,1.4,Diesel,13148
Porsche,911,2.2,Petrol,3927
Toyota,Yaris,1.0,Hybrid,14558
VW,Passat,1.8,Diesel,2351
VW,Golf,1.8,Petrol,3814
Porsche,718 Cayman,2.0,Petrol,2501
Toyota,Yaris,1.4,Hybrid,4184
VW,Golf,1.2,Petrol,3740
Ford,Fiesta,1.4,Petrol,3198
VW,Golf,1.2,Petrol,376
VW,Golf,1.8,Petrol,483
VW,Passat,2.0,Diesel,25721
Toyota,RAV4,2.4,Hybrid,18946
VW,Golf,2.0,Diesel,2353
VW,Golf,1.6,Diesel,16597
Toyota,Prius,1.0,Hybrid,6713
Toyota,Prius,1.8,Hybrid,9883
VW,Golf,1.6,Petrol,13024
VW,Golf,2.0,Hybrid,37189
VW,Polo,1.2,Petrol,6756
Ford,Focus,1.6,Petrol,17011
Toyota,RAV4,1.8,Petrol,7195
Toyota,RAV4,2.0,Hybrid,38900
Toyota,Prius,1.0,Hybrid,7293
BMW,X3,2.4,Diesel,27417
Toyota,RAV4,1.8,Hybrid,6026
Toyota,RAV4,1.8,Petrol,3694
VW,Polo,1.0,Petrol,4210
Toyota,RAV4,2.0,Hybrid,15701
BMW,X3,3.0,Diesel,1582
VW,Passat,1.8,Diesel,25065
Toyota,RAV4,1.8,Hybrid,7755
BMW,X3,3.0,Diesel,19127
BMW,M5,4.0,Petrol,6819
Toyota,Yaris,1.2,Hybrid,7980
Ford,Fiesta,1.0,Petrol,1051
Porsche,Cayenne,3.0,Diesel,5719
Ford,Focus,1.6,Diesel,3650
Toyota,RAV4,2.4,Hybrid,3425
Toyota,Prius,1.4,Hybrid,4835
BMW,Z4,2.2,Petrol,50365
BMW,Z4,2.2,Petrol,12941
VW,Golf,1.4,Petrol,4472
VW,Golf,1.6,Petrol,3982
Toyota,RAV4,2.0,Hybrid,28837
VW,Polo,1.4,Petrol,2533
BMW,X3,3.0,Diesel,31769
Ford,Focus,2.0,Diesel,12562
BMW,Z4,3.0,Petrol,6664
Ford,Mondeo,1.6,Diesel,13416
Ford,Fiesta,1.4,Hybrid,14929
VW,Polo,1.2,Petrol,4750
Ford,Mondeo,1.4,Petrol,2986
Ford,Focus,1.0,Petrol,2743
VW,Passat,1.8,Diesel,3124
BMW,M5,4.4,Petrol,53505
VW,Golf,1.6,Hybrid,22031
Ford,Fiesta,1.4,Petrol,5470
Porsche,718 Cayman,2.4,Petrol,4065
VW,Golf,2.0,Diesel,17253
Ford,Fiesta,1.0,Petrol,16588
VW,Passat,1.8,Diesel,38359
BMW,M5,4.0,Petrol,5353
Toyota,Prius,1.4,Hybrid,32078
BMW,X3,2.0,Diesel,582
VW,Passat,1.6,Diesel,4431
Ford,Mondeo,1.8,Diesel,8907
Ford,Fiesta,1.0,Petrol,14394
VW,Passat,1.8,Diesel,12886
Ford,Fiesta,1.0,Petrol,9475
VW,Golf,1.2,Hybrid,933
VW,Polo,1.4,Petrol,5269
Toyota,Yaris,1.2,Petrol,18225
Ford,Fiesta,1.4,Petrol,2984
Toyota,Yaris,1.0,Hybrid,827
Ford,Focus,1.0,Petrol,12716
BMW,M5,4.0,Petrol,8978
VW,Polo,1.2,Petrol,14629
Toyota,RAV4,1.8,Petrol,1874
Ford,Fiesta,1.0,Petrol,16757
Toyota,Prius,1.4,Hybrid,14382
Ford,Fiesta,1.2,Petrol,10329
VW,Polo,1.6,Diesel,2260
VW,Golf,1.4,Petrol,19589
Toyota,Yaris,1.0,Hybrid,4955
VW,Golf,1.8,Diesel,13124
Ford,Mondeo,1.6,Diesel,7711
BMW,M5,4.4,Petrol,3905
VW,Passat,1.6,Petrol,10493
Ford,Focus,1.6,Diesel,1629
Ford,Fiesta,1.4,Petrol,12751
BMW,X3,3.0,Diesel,22901
VW,Passat,1.4,Diesel,42527
Toyota,Prius,1.8,Hybrid,17878
Toyota,Yaris,1.4,Petrol,3817
Toyota,Prius,1.0,Hybrid,10773
Ford,Mondeo,1.6,Diesel,20547
VW,Polo,1.4,Petrol,1547
Ford,Focus,1.4,Diesel,4524
BMW,M5,5.0,Petrol,45080
VW,Golf,1.4,Diesel,7450
Ford,Focus,1.0,Diesel,3546
VW,Golf,1.4,Petrol,2928
Ford,Fiesta,1.4,Petrol,5635
Ford,Fiesta,1.4,Petrol,6859
VW,Golf,1.6,Diesel,4046
Ford,Fiesta,1.4,Diesel,20349
VW,Golf,1.2,Diesel,22645
BMW,M5,5.0,Petrol,30664
VW,Passat,1.8,Diesel,2038
Ford,Mondeo,1.4,Diesel,17117
VW,Golf,1.2,Petrol,13350
Ford,Mondeo,1.4,Diesel,5695
Toyota,RAV4,2.2,Petrol,3994
VW,Passat,2.0,Petrol,45732
Toyota,Prius,1.8,Hybrid,17062
Ford,Mondeo,1.8,Petrol,13495
VW,Polo,1.4,Diesel,1466
VW,Passat,1.6,Diesel,3041
Toyota,RAV4,2.4,Hybrid,15757
VW,Polo,1.4,Petrol,8643
Ford,Fiesta,1.4,Petrol,1201
Ford,Focus,1.8,Diesel,8485
Toyota,Prius,1.8,Hybrid,12440
VW,Golf,2.0,Hybrid,42543
VW,Golf,1.2,Hybrid,3223
VW,Golf,1.4,Diesel,1794
Ford,Mondeo,2.0,Diesel,1308
BMW,X3,2.0,Diesel,3527
Porsche,911,3.0,Petrol,47237
Ford,Mondeo,1.8,Diesel,24929
Ford,Fiesta,1.4,Petrol,1781
Ford,Focus,1.6,Petrol,13186
Ford,Mondeo,1.4,Petrol,11410
VW,Golf,2.0,Petrol,33724
Ford,Fiesta,1.0,Petrol,14608
VW,Passat,2.0,Diesel,10789
Ford,Focus,1.8,Diesel,13132
VW,Polo,1.4,Diesel,2748
BMW,X3,2.4,Diesel,31646
Toyota,RAV4,2.4,Hybrid,6470
VW,Passat,2.0,Diesel,2930
Ford,Mondeo,1.6,Diesel,31331
VW,Polo,2.0,Petrol,21629
Ford,Fiesta,1.0,Petrol,918
Ford,Fiesta,1.4,Petrol,9361
BMW,Z4,3.0,Petrol,7130
Ford,Focus,1.4,Petrol,4197
BMW,Z4,2.2,Petrol,33756
Ford,Mondeo,1.6,Petrol,31468
Ford,Mondeo,1.6,Diesel,26505
Ford,Mondeo,1.4,Diesel,6787
VW,Polo,1.0,Petrol,395
Porsche,911,2.2,Petrol,6019
Toyota,Yaris,1.2,Hybrid,2492
Ford,Focus,1.0,Petrol,4804
VW,Passat,2.0,Diesel,10857
Ford,Mondeo,1.6,Diesel,2704
VW,Polo,1.0,Petrol,14827
VW,Passat,1.4,Petrol,27934
Toyota,Prius,1.0,Hybrid,8434
Ford,Focus,1.4,Hybrid,15368
BMW,M5,4.0,Petrol,32335
Ford,Focus,1.0,Petrol,1489
VW,Passat,1.4,Petrol,18803
Ford,Mondeo,1.6,Petrol,11932
Ford,Mondeo,2.0,Diesel,33064
VW,Polo,1.6,Petrol,6393
VW,Passat,1.8,Diesel,1439
VW,Polo,1.2,Petrol,2598
Ford,Fiesta,1.4,Petrol,12442
BMW,Z4,2.4,Petrol,37283
Ford,Mondeo,2.0,Diesel,781
VW,Passat,1.4,Diesel,3656
VW,Golf,1.6,Diesel,4906
VW,Golf,1.6,Diesel,2832
Ford,Focus,1.4,Petrol,5660
Toyota,RAV4,1.8,Hybrid,73407
VW,Passat,1.8,Diesel,17466
Toyota,RAV4,2.2,Hybrid,9767
Toyota,Prius,1.4,Hybrid,11758
Ford,Focus,1.0,Diesel,8842
Porsche,911,3.0,Petrol,52524
Toyota,RAV4,1.8,Hybrid,3996
Toyota,RAV4,2.4,Hybrid,4197
Toyota,Yaris,1.4,Hybrid,35919
BMW,Z4,2.4,Petrol,2412
Toyota,RAV4,1.8,Hybrid,16694
Toyota,Yaris,1.2,Petrol,15208
VW,Passat,1.4,Diesel,5616
VW,Golf,2.0,Diesel,2604
Toyota,RAV4,2.0,Petrol,15508
Ford,Fiesta,1.2,Petrol,1786
VW,Passat,1.4,Diesel,33445
BMW,M5,4.0,Petrol,12100
Toyota,RAV4,2.0,Hybrid,34092
Toyota,Prius,1.4,Hybrid,3745
BMW,Z4,2.0,Petrol,10368
Toyota,Yaris,1.4,Petrol,9213
Toyota,Prius,1.8,Hybrid,42510
Ford,Fiesta,1.0,Petrol,6735
VW,Golf,1.2,Diesel,26918
BMW,Z4,2.2,Petrol,2522
VW,Golf,1.4,Petrol,13061
VW,Polo,1.2,Petrol,16398
BMW,M5,4.0,Petrol,12355
Ford,Mondeo,1.4,Diesel,14320
VW,Passat,1.6,Diesel,23520
Ford,Fiesta,1.0,Petrol,11387
BMW,X3,3.0,Petrol,1346
Porsche,718 Cayman,4.0,Petrol,9192
VW,Passat,1.6,Diesel,4656
Toyota,Prius,1.4,Hybrid,6919
Ford,Fiesta,1.0,Petrol,2277
Ford,Mondeo,1.8,Diesel,34492
VW,Passat,2.0,Diesel,1938
Ford,Focus,1.6,Petrol,13399
VW,Golf,1.4,Petrol,3924
Ford,Fiesta,1.4,Petrol,27039
Toyota,RAV4,2.2,Hybrid,30622
Toyota,RAV4,2.0,Hybrid,5544
Ford,Focus,1.8,Petrol,11284
BMW,X3,2.0,Diesel,1017
VW,Golf,1.6,Petrol,37117
Ford,Focus,1.6,Diesel,5747
Ford,Focus,2.0,Petrol,6508
Toyota,Yaris,1.0,Hybrid,5152
Ford,Focus,1.6,Hybrid,3470
Toyota,Yaris,1.4,Petrol,2380
Toyota,RAV4,2.4,Hybrid,30324
Ford,Mondeo,1.8,Hybrid,8534
Ford,Focus,1.6,Diesel,10676
BMW,X3,3.0,Diesel,19447
Toyota,Prius,1.4,Hybrid,3050
VW,Polo,1.4,Petrol,7804
BMW,Z4,2.4,Petrol,11319
Ford,Focus,1.8,Petrol,1355
Ford,Mondeo,2.0,Diesel,1349
Ford,Mondeo,1.6,Diesel,4140
Ford,Fiesta,1.4,Hybrid,29163
VW,Polo,1.4,Diesel,2726
BMW,X3,2.0,Diesel,11488
VW,Polo,2.0,Petrol,9631
Ford,Focus,1.6,Petrol,1521
VW,Golf,1.2,Petrol,5280
Ford,Focus,1.8,Petrol,25617
Ford,Focus,1.8,Diesel,4621
VW,Passat,1.4,Petrol,26718
Ford,Mondeo,1.6,Diesel,23500
Ford,Focus,1.4,Diesel,27649
BMW,Z4,3.0,Petrol,18070
VW,Polo,2.0,Petrol,5266
Toyota,RAV4,2.2,Hybrid,33904
Ford,Mondeo,1.8,Diesel,11916
Ford,Fiesta,1.0,Petrol,16843
VW,Passat,2.0,Diesel,850
VW,Passat,2.0,Diesel,19930
Ford,Fiesta,1.0,Petrol,3307
VW,Passat,1.6,Diesel,11038
Toyota,Yaris,1.2,Hybrid,3548
Ford,Mondeo,1.8,Hybrid,5467
VW,Polo,2.0,Petrol,5051
Ford,Fiesta,1.0,Petrol,20877
Ford,Mondeo,1.6,Diesel,25418
Ford,Mondeo,1.4,Diesel,1529
Porsche,Cayenne,2.6,Diesel,3063
Ford,Focus,1.8,Diesel,4141
VW,Golf,1.2,Petrol,10117
Ford,Fiesta,1.2,Petrol,6107
VW,Polo,1.2,Petrol,5136
VW,Golf,1.2,Petrol,11722
Ford,Focus,2.0,Petrol,31585
Porsche,Cayenne,3.0,Petrol,19267
Ford,Focus,2.0,Petrol,4351
BMW,X3,2.0,Diesel,27107
Porsche,718 Cayman,2.4,Petrol,4938
VW,Golf,1.2,Petrol,3274
VW,Polo,2.0,Petrol,2010
VW,Polo,1.0,Petrol,4139
Toyota,RAV4,2.4,Hybrid,44106
Toyota,RAV4,1.8,Petrol,45887
Toyota,RAV4,2.4,Hybrid,43671
VW,Polo,1.0,Petrol,791
Porsche,718 Cayman,2.0,Petrol,1393
Ford,Focus,1.4,Petrol,2814
Ford,Mondeo,1.4,Diesel,26520
Ford,Focus,1.0,Petrol,3324
Toyota,Prius,1.4,Hybrid,1045
VW,Golf,1.6,Diesel,2568
VW,Passat,1.4,Petrol,9280
