Manufacturer,Model,Engine size,Fuel type,Price,is_Premium_Brand,Premium_Fuel_Type
Toyota,RAV4,2.0,Hybrid,11865,0,1
Ford,Fiesta,1.2,Petrol,2701,0,0
Toyota,Prius,1.8,Hybrid,1143,0,1
VW,Golf,1.8,Diesel,1968,0,0
VW,Golf,1.6,Petrol,3883,0,0
VW,Golf,1.6,Diesel,1994,0,0
Ford,Fiesta,1.0,Petrol,10585,0,0
BMW,M5,4.4,Petrol,16213,1,0
Ford,Focus,1.0,Diesel,1238,0,0
Toyota,Yaris,1.0,Petrol,1029,0,0
VW,Polo,1.6,Petrol,16381,0,0
Ford,Fiesta,1.4,Petrol,1412,0,0
VW,Golf,2.0,Petrol,18577,0,0
Ford,Fiesta,1.4,Hybrid,21395,0,1
VW,Golf,1.2,Petrol,10616,0,0
VW,Polo,1.6,Petrol,13548,0,0
Toyota,Prius,1.8,Hybrid,34672,0,1
VW,Golf,1.4,Petrol,995,0,0
Ford,Mondeo,1.6,Diesel,6629,0,0
VW,Passat,1.6,Diesel,1550,0,0
VW,Polo,2.0,Petrol,3626,0,0
Ford,Mondeo,1.4,Diesel,8817,0,0
VW,Golf,1.2,Petrol,22971,0,0
Toyota,Yaris,1.0,Petrol,8966,0,0
VW,Golf,1.6,Petrol,23240,0,0
Ford,Focus,1.4,Diesel,24243,0,0
VW,Passat,1.6,Diesel,19040,0,0
Ford,Focus,1.6,Petrol,10299,0,0
VW,Polo,2.0,Petrol,15262,0,0
Ford,Mondeo,1.8,Diesel,1670,0,0
Ford,Mondeo,1.8,Diesel,31005,0,0
VW,Golf,1.4,Hybrid,743,0,1
Toyota,RAV4,2.2,Hybrid,49155,0,1
Toyota,Yaris,1.4,Hybrid,10353,0,1
Toyota,Yaris,1.0,Petrol,3416,0,0
Toyota,RAV4,2.2,Petrol,16081,0,0
VW,Golf,1.8,Petrol,1820,0,0
BMW,X3,3.0,Diesel,60042,1,0
Toyota,RAV4,2.0,Hybrid,41679,0,1
Toyota,Yaris,1.2,Petrol,25019,0,0
Ford,Focus,1.6,Hybrid,4269,0,1
Toyota,Yaris,1.0,Petrol,15212,0,0
VW,Golf,2.0,Petrol,31557,0,0
VW,Golf,1.8,Petrol,2800,0,0
Ford,Mondeo,1.8,Diesel,10561,0,0
Ford,Focus,1.4,Petrol,8126,0,0
Ford,Mondeo,2.0,Petrol,7701,0,0
Ford,Mondeo,1.4,Diesel,3502,0,0
VW,Golf,1.2,Petrol,20865,0,0
VW,Passat,1.8,Diesel,22494,0,0
VW,Golf,1.6,Petrol,2180,0,0
VW,Passat,1.4,Diesel,4159,0,0
VW,Passat,2.0,Diesel,12378,0,0
Ford,Fiesta,1.0,Petrol,747,0,0
Toyota,RAV4,2.2,Hybrid,4912,0,1
Ford,Focus,2.0,Diesel,16674,0,0
VW,Polo,2.0,Diesel,3798,0,0
Ford,Focus,1.6,Petrol,925,0,0
Ford,Fiesta,1.4,Petrol,6718,0,0
Toyota,Prius,1.0,Hybrid,5708,0,1
VW,Polo,2.0,Petrol,17618,0,0
VW,Polo,1.0,Petrol,12674,0,0
BMW,Z4,3.0,Petrol,19870,1,0
Toyota,RAV4,2.4,Hybrid,25389,0,1
VW,Golf,1.8,Diesel,9425,0,0
Porsche,Cayenne,3.0,Diesel,8427,1,0
VW,Polo,1.4,Petrol,1532,0,0
VW,Passat,2.0,Diesel,2780,0,0
BMW,Z4,2.2,Petrol,5645,1,0
VW,Polo,1.0,Petrol,12006,0,0
VW,Polo,1.0,Petrol,3431,0,0
VW,Golf,1.2,Petrol,11377,0,0
VW,Polo,1.2,Petrol,7061,0,0
Ford,Focus,1.4,Petrol,7657,0,0
Porsche,911,2.6,Petrol,6489,1,0
BMW,X3,3.0,Diesel,28412,1,0
Toyota,Yaris,1.2,Hybrid,4949,0,1
Toyota,Yaris,1.2,Hybrid,3919,0,1
VW,Polo,1.4,Petrol,19618,0,0
Toyota,Prius,1.4,Hybrid,19752,0,1
Toyota,Prius,1.4,Hybrid,834,0,1
VW,Polo,1.2,Petrol,4308,0,0
Toyota,Prius,1.8,Hybrid,2024,0,1
BMW,M5,4.0,Petrol,11869,1,0
Toyota,Yaris,1.2,Petrol,274,0,0
Toyota,Yaris,1.4,Petrol,2154,0,0
Porsche,718 Cayman,2.4,Petrol,850,1,0
Ford,Mondeo,1.6,Diesel,6144,0,0
Ford,Fiesta,1.4,Petrol,8425,0,0
Porsche,Cayenne,2.6,Diesel,2639,1,0
VW,Golf,2.0,Petrol,22317,0,0
Ford,Fiesta,1.0,Petrol,1307,0,0
Toyota,RAV4,2.2,Hybrid,28928,0,1
VW,Golf,2.0,Petrol,4494,0,0
BMW,M5,4.0,Petrol,109291,1,0
Ford,Mondeo,1.4,Diesel,5661,0,0
VW,Golf,1.4,Diesel,7927,0,0
Toyota,RAV4,2.4,Hybrid,45032,0,1
Ford,Mondeo,1.4,Diesel,1224,0,0
Ford,Mondeo,1.4,Diesel,5522,0,0
Porsche,911,3.0,Petrol,13461,1,0
Porsche,911,3.0,Petrol,22077,1,0
Ford,Focus,1.8,Petrol,2352,0,0
VW,Passat,1.8,Diesel,9564,0,0
Ford,Mondeo,1.8,Diesel,2716,0,0
Ford,Focus,1.4,Petrol,5183,0,0
Ford,Focus,1.4,Petrol,2842,0,0
Ford,Fiesta,1.0,Petrol,1505,0,0
BMW,X3,2.4,Diesel,4357,1,0
Ford,Mondeo,1.4,Hybrid,6643,0,1
Ford,Fiesta,1.2,Petrol,3965,0,0
Toyota,Yaris,1.2,Hybrid,12976,0,1
VW,Passat,1.4,Diesel,8086,0,0
VW,Passat,1.6,Diesel,2277,0,0
Toyota,RAV4,2.2,Hybrid,31010,0,1
Toyota,Prius,1.8,Hybrid,19165,0,1
Ford,Fiesta,1.2,Petrol,6265,0,0
Ford,Mondeo,1.6,Diesel,1994,0,0
Ford,Mondeo,1.4,Diesel,13921,0,0
Ford,Mondeo,1.8,Diesel,20755,0,0
VW,Golf,1.4,Petrol,9239,0,0
Ford,Focus,1.8,Petrol,13659,0,0
Ford,Focus,1.8,Petrol,29394,0,0
Ford,Mondeo,2.0,Diesel,18720,0,0
Ford,Mondeo,2.0,Hybrid,2590,0,1
BMW,Z4,2.0,Petrol,5295,1,0
Porsche,Cayenne,4.0,Petrol,37966,1,0
Ford,Fiesta,1.4,Petrol,733,0,0
Ford,Mondeo,1.4,Diesel,36313,0,0
Toyota,Prius,1.8,Hybrid,2890,0,1
Toyota,Prius,1.0,Hybrid,1108,0,1
Ford,Focus,1.4,Petrol,21956,0,0
Toyota,Yaris,1.4,Hybrid,6572,0,1
VW,Golf,1.8,Petrol,16332,0,0
Toyota,Prius,1.4,Hybrid,5442,0,1
BMW,M5,4.4,Petrol,106325,1,0
VW,Golf,1.6,Petrol,9177,0,0
BMW,Z4,2.2,Petrol,11666,1,0
Toyota,RAV4,2.0,Hybrid,14038,0,1
BMW,X3,2.4,Diesel,14492,1,0
Ford,Focus,1.4,Petrol,1615,0,0
VW,Passat,1.6,Diesel,4599,0,0
BMW,Z4,2.2,Petrol,9345,1,0
BMW,M5,4.0,Petrol,4413,1,0
Toyota,Prius,1.4,Hybrid,38996,0,1
Toyota,RAV4,2.0,Petrol,20194,0,0
Toyota,RAV4,2.2,Hybrid,3453,0,1
Ford,Focus,1.0,Petrol,975,0,0
Ford,Focus,2.0,Hybrid,44858,0,1
Ford,Fiesta,1.0,Petrol,15380,0,0
Toyota,Yaris,1.4,Petrol,662,0,0
BMW,X3,2.4,Diesel,48384,1,0
Ford,Fiesta,1.4,Petrol,3423,0,0
VW,Golf,1.4,Petrol,1274,0,0
VW,Golf,1.4,Petrol,15774,0,0
Toyota,Yaris,1.2,Hybrid,3615,0,1
VW,Golf,1.4,Petrol,8338,0,0
VW,Polo,1.6,Petrol,4639,0,0
VW,Passat,1.8,Diesel,1720,0,0
Porsche,911,2.2,Petrol,89856,1,0
Porsche,Cayenne,2.6,Petrol,4258,1,0
Ford,Fiesta,1.2,Petrol,1032,0,0
VW,Passat,1.8,Diesel,15954,0,0
Toyota,Yaris,1.2,Petrol,22190,0,0
VW,Passat,1.6,Diesel,1872,0,0
VW,Polo,1.0,Petrol,15809,0,0
VW,Passat,1.4,Diesel,1091,0,0
BMW,Z4,2.2,Petrol,2205,1,0
Ford,Mondeo,1.8,Diesel,8342,0,0
VW,Golf,1.8,Petrol,15311,0,0
BMW,Z4,3.0,Petrol,3816,1,0
Toyota,RAV4,2.4,Hybrid,11837,0,1
Toyota,RAV4,1.8,Hybrid,4563,0,1
Ford,Focus,1.8,Petrol,4941,0,0
Ford,Mondeo,1.6,Diesel,1909,0,0
VW,Polo,1.2,Petrol,7100,0,0
Ford,Mondeo,1.4,Diesel,1239,0,0
VW,Polo,2.0,Petrol,2095,0,0
VW,Passat,1.4,Petrol,4112,0,0
Ford,Mondeo,1.8,Diesel,13485,0,0
BMW,X3,3.0,Diesel,6303,1,0
Toyota,Prius,1.0,Hybrid,2029,0,1
Toyota,Prius,1.8,Hybrid,14923,0,1
VW,Passat,1.8,Petrol,1946,0,0
Toyota,Yaris,1.2,Petrol,3872,0,0
Porsche,718 Cayman,2.4,Petrol,57097,1,0
Toyota,Yaris,1.0,Hybrid,2118,0,1
Ford,Fiesta,1.0,Petrol,1623,0,0
Ford,Mondeo,2.0,Diesel,5403,0,0
Ford,Focus,1.0,Petrol,4477,0,0
Toyota,RAV4,2.2,Hybrid,5919,0,1
Ford,Mondeo,1.8,Petrol,2043,0,0
VW,Polo,1.0,Petrol,286,0,0
Ford,Mondeo,1.6,Diesel,1491,0,0
VW,Golf,1.2,Petrol,12843,0,0
Toyota,Yaris,1.2,Hybrid,8908,0,1
VW,Polo,1.2,Petrol,381,0,0
VW,Passat,1.6,Diesel,4385,0,0
Ford,Focus,1.6,Petrol,10969,0,0
Ford,Fiesta,1.0,Petrol,2922,0,0
VW,Passat,1.6,Diesel,5696,0,0
VW,Polo,2.0,Petrol,2858,0,0
VW,Golf,1.8,Petrol,419,0,0
VW,Passat,2.0,Petrol,4653,0,0
BMW,Z4,2.0,Petrol,9420,1,0
Ford,Focus,2.0,Hybrid,31878,0,1
VW,Polo,1.6,Petrol,30893,0,0
Ford,Fiesta,1.4,Petrol,8461,0,0
VW,Golf,1.8,Hybrid,13747,0,1
VW,Passat,1.4,Diesel,35628,0,0
Toyota,RAV4,1.8,Petrol,14451,0,0
Ford,Focus,1.4,Diesel,11144,0,0
Toyota,RAV4,2.0,Petrol,7581,0,0
Toyota,RAV4,2.4,Hybrid,26476,0,1
Ford,Fiesta,1.2,Petrol,1017,0,0
Toyota,Prius,1.4,Hybrid,1947,0,1
Ford,Focus,1.4,Petrol,15381,0,0
VW,Passat,1.6,Diesel,24619,0,0
VW,Polo,1.6,Petrol,6388,0,0
VW,Passat,1.6,Diesel,13345,0,0
BMW,M5,4.0,Petrol,20085,1,0
Ford,Mondeo,1.6,Diesel,12364,0,0
VW,Polo,1.2,Diesel,6729,0,0
Ford,Mondeo,2.0,Diesel,4943,0,0
VW,Passat,1.6,Diesel,3797,0,0
Toyota,RAV4,1.8,Hybrid,3657,0,1
VW,Golf,1.2,Diesel,1734,0,0
VW,Golf,1.2,Diesel,25098,0,0
VW,Passat,1.6,Diesel,41978,0,0
Toyota,Prius,1.8,Hybrid,7566,0,1
BMW,Z4,3.0,Petrol,3722,1,0
Porsche,718 Cayman,2.4,Petrol,10818,1,0
BMW,M5,5.0,Petrol,24595,1,0
Ford,Focus,1.0,Petrol,1209,0,0
Toyota,Prius,1.4,Hybrid,10158,0,1
VW,Polo,2.0,Petrol,28930,0,0
Toyota,RAV4,2.2,Hybrid,52583,0,1
Toyota,Yaris,1.4,Petrol,22438,0,0
BMW,X3,3.0,Diesel,63959,1,0
Toyota,RAV4,2.4,Hybrid,57711,0,1
Toyota,Yaris,1.4,Hybrid,1337,0,1
BMW,Z4,3.0,Petrol,59804,1,0
VW,Polo,1.2,Petrol,23199,0,0
Ford,Focus,1.6,Petrol,3603,0,0
Ford,Fiesta,1.2,Petrol,15051,0,0
Toyota,Yaris,1.4,Hybrid,6054,0,1
BMW,Z4,3.0,Petrol,1985,1,0
BMW,X3,3.0,Petrol,13536,1,0
Ford,Focus,2.0,Petrol,23671,0,0
VW,Passat,1.4,Diesel,20534,0,0
Toyota,Prius,1.0,Hybrid,18494,0,1
BMW,Z4,2.4,Petrol,5363,1,0
Toyota,Prius,1.0,Hybrid,4716,0,1
Ford,Focus,2.0,Petrol,40719,0,0
VW,Polo,2.0,Petrol,26254,0,0
Toyota,Prius,1.8,Hybrid,26597,0,1
Toyota,RAV4,2.4,Hybrid,33084,0,1
Ford,Mondeo,1.6,Diesel,6477,0,0
VW,Passat,1.4,Diesel,22752,0,0
Ford,Fiesta,1.2,Petrol,1462,0,0
VW,Golf,1.6,Petrol,7406,0,0
VW,Golf,1.2,Diesel,12004,0,0
VW,Golf,2.0,Petrol,3616,0,0
Porsche,718 Cayman,2.4,Petrol,3867,1,0
Ford,Focus,1.6,Diesel,5641,0,0
Ford,Focus,1.4,Diesel,4472,0,0
Ford,Fiesta,1.4,Petrol,2505,0,0
BMW,X3,2.4,Petrol,17791,1,0
VW,Golf,1.2,Petrol,10923,0,0
BMW,Z4,3.0,Petrol,19368,1,0
Toyota,Prius,1.4,Hybrid,11907,0,1
Toyota,RAV4,1.8,Petrol,36662,0,0
VW,Polo,1.2,Petrol,1515,0,0
Ford,Focus,1.4,Diesel,12255,0,0
Porsche,Cayenne,3.0,Petrol,6695,1,0
VW,Golf,1.6,Hybrid,16304,0,1
Toyota,RAV4,1.8,Hybrid,26728,0,1
VW,Polo,1.6,Petrol,10744,0,0
Ford,Mondeo,2.0,Petrol,2908,0,0
VW,Golf,1.4,Petrol,25562,0,0
Toyota,RAV4,1.8,Hybrid,29703,0,1
VW,Golf,2.0,Petrol,20588,0,0
Toyota,Prius,1.4,Hybrid,3097,0,1
Ford,Mondeo,1.8,Diesel,7168,0,0
Toyota,RAV4,2.2,Hybrid,1580,0,1
Toyota,RAV4,2.0,Hybrid,4710,0,1
Ford,Mondeo,1.4,Diesel,19783,0,0
VW,Polo,1.2,Petrol,17519,0,0
Toyota,RAV4,2.0,Hybrid,22675,0,1
Toyota,Prius,1.4,Hybrid,1086,0,1
Porsche,Cayenne,2.6,Petrol,3631,1,0
Ford,Mondeo,1.8,Diesel,4496,0,0
Ford,Focus,1.4,Hybrid,25089,0,1
Toyota,Yaris,1.4,Petrol,3031,0,0
Ford,Fiesta,1.4,Petrol,5028,0,0
Toyota,RAV4,1.8,Hybrid,26653,0,1
Toyota,RAV4,2.0,Hybrid,1988,0,1
Toyota,Yaris,1.2,Hybrid,2600,0,1
Toyota,Yaris,1.0,Petrol,11929,0,0
VW,Golf,1.4,Diesel,27482,0,0
VW,Polo,1.6,Petrol,9693,0,0
Ford,Fiesta,1.4,Petrol,13396,0,0
VW,Golf,1.4,Hybrid,5449,0,1
Ford,Mondeo,2.0,Diesel,4334,0,0
Ford,Mondeo,1.8,Diesel,5455,0,0
BMW,M5,4.4,Petrol,58662,1,0
Toyota,RAV4,2.4,Hybrid,5040,0,1
VW,Passat,1.8,Diesel,1228,0,0
VW,Polo,1.4,Petrol,7892,0,0
VW,Passat,2.0,Diesel,1819,0,0
Ford,Fiesta,1.4,Petrol,14503,0,0
Ford,Focus,1.6,Petrol,6319,0,0
Toyota,Yaris,1.0,Hybrid,10953,0,1
Ford,Fiesta,1.0,Petrol,11251,0,0
Ford,Mondeo,2.0,Diesel,10047,0,0
Toyota,RAV4,1.8,Hybrid,23512,0,1
Ford,Mondeo,1.8,Diesel,8950,0,0
BMW,Z4,2.0,Petrol,10018,1,0
VW,Golf,1.4,Petrol,29070,0,0
Porsche,718 Cayman,4.0,Petrol,27267,1,0
Ford,Fiesta,1.0,Petrol,980,0,0
Ford,Focus,1.0,Petrol,10551,0,0
VW,Passat,2.0,Petrol,36825,0,0
VW,Passat,1.6,Diesel,8469,0,0
VW,Polo,1.4,Petrol,1402,0,0
Toyota,Yaris,1.2,Hybrid,2858,0,1
BMW,Z4,3.0,Petrol,12762,1,0
Toyota,Yaris,1.2,Hybrid,3257,0,1
Ford,Mondeo,1.6,Petrol,13627,0,0
VW,Passat,1.4,Diesel,4134,0,0
Toyota,Prius,1.8,Hybrid,9930,0,1
Toyota,Prius,1.8,Hybrid,21858,0,1
Toyota,Prius,1.4,Hybrid,29284,0,1
VW,Passat,2.0,Petrol,51054,0,0
VW,Polo,1.6,Diesel,13000,0,0
Ford,Fiesta,1.4,Petrol,1925,0,0
Toyota,RAV4,2.4,Hybrid,708,0,1
VW,Polo,1.0,Petrol,13869,0,0
VW,Polo,2.0,Petrol,14906,0,0
VW,Golf,2.0,Diesel,12053,0,0
VW,Polo,1.6,Petrol,412,0,0
VW,Golf,1.8,Petrol,2828,0,0
Ford,Mondeo,1.4,Diesel,32815,0,0
Toyota,RAV4,1.8,Hybrid,3943,0,1
BMW,X3,2.4,Diesel,19486,1,0
Ford,Fiesta,1.2,Petrol,16588,0,0
Ford,Mondeo,1.8,Diesel,10909,0,0
VW,Passat,1.8,Diesel,17855,0,0
Toyota,Yaris,1.2,Hybrid,3154,0,1
Ford,Fiesta,1.4,Hybrid,3256,0,1
Ford,Fiesta,1.2,Petrol,12154,0,0
Toyota,RAV4,1.8,Hybrid,66823,0,1
Ford,Mondeo,2.0,Diesel,2087,0,0
Ford,Fiesta,1.2,Petrol,1454,0,0
Toyota,Prius,1.0,Hybrid,19706,0,1
BMW,Z4,2.0,Petrol,8294,1,0
BMW,M5,4.4,Petrol,97742,1,0
VW,Passat,2.0,Diesel,6861,0,0
Toyota,RAV4,1.8,Hybrid,16413,0,1
Ford,Mondeo,1.8,Diesel,634,0,0
Porsche,718 Cayman,2.4,Petrol,2459,1,0
Toyota,RAV4,1.8,Hybrid,8322,0,1
Ford,Mondeo,1.6,Diesel,29209,0,0
VW,Polo,2.0,Petrol,1444,0,0
VW,Polo,1.2,Petrol,801,0,0
Porsche,718 Cayman,4.0,Petrol,6949,1,0
Ford,Focus,2.0,Petrol,5618,0,0
VW,Golf,1.2,Petrol,3919,0,0
VW,Passat,1.8,Petrol,494,0,0
Porsche,911,3.0,Petrol,7353,1,0
Ford,Fiesta,1.0,Petrol,3001,0,0
Toyota,RAV4,1.8,Petrol,8680,0,0
VW,Golf,1.4,Petrol,2352,0,0
Toyota,RAV4,2.4,Hybrid,16351,0,1
Ford,Focus,2.0,Diesel,1336,0,0
VW,Golf,1.4,Diesel,5136,0,0
Ford,Focus,1.4,Petrol,4959,0,0
Ford,Mondeo,1.8,Diesel,33598,0,0
Toyota,Prius,1.4,Hybrid,12295,0,1
Toyota,RAV4,2.2,Petrol,10340,0,0
VW,Polo,1.6,Petrol,6229,0,0
Ford,Fiesta,1.0,Petrol,2802,0,0
Ford,Fiesta,1.2,Petrol,3100,0,0
Ford,Mondeo,1.4,Diesel,8081,0,0
Toyota,Prius,1.8,Hybrid,2593,0,1
Toyota,RAV4,1.8,Hybrid,5635,0,1
Toyota,Yaris,1.4,Hybrid,29203,0,1
Toyota,Prius,1.8,Hybrid,25656,0,1
Ford,Focus,1.4,Diesel,29180,0,0
Ford,Fiesta,1.2,Petrol,22115,0,0
VW,Polo,2.0,Petrol,18040,0,0
Toyota,Yaris,1.2,Hybrid,3016,0,1
Ford,Focus,1.4,Diesel,11780,0,0
BMW,Z4,3.0,Petrol,25517,1,0
BMW,M5,4.4,Petrol,57291,1,0
Toyota,Prius,1.4,Hybrid,8550,0,1
Ford,Focus,1.4,Diesel,6371,0,0
Ford,Mondeo,1.6,Diesel,884,0,0
Ford,Focus,2.0,Petrol,41278,0,0
VW,Passat,1.4,Diesel,6522,0,0
Ford,Focus,1.6,Diesel,3947,0,0
VW,Passat,1.4,Diesel,14271,0,0
VW,Polo,2.0,Petrol,3504,0,0
BMW,Z4,2.0,Petrol,2857,1,0
Ford,Focus,2.0,Diesel,36258,0,0
Porsche,718 Cayman,2.4,Petrol,7032,1,0
Ford,Fiesta,1.2,Diesel,8608,0,0
Toyota,RAV4,1.8,Hybrid,2929,0,1
VW,Golf,1.8,Petrol,665,0,0
VW,Golf,1.6,Hybrid,16243,0,1
Toyota,RAV4,2.0,Hybrid,17984,0,1
Toyota,RAV4,1.8,Hybrid,41963,0,1
Porsche,Cayenne,4.0,Petrol,6676,1,0
VW,Polo,2.0,Petrol,8316,0,0
Toyota,Yaris,1.4,Hybrid,18620,0,1
Porsche,911,2.2,Petrol,59017,1,0
Ford,Mondeo,1.8,Diesel,4343,0,0
Ford,Mondeo,1.4,Diesel,28783,0,0
Ford,Mondeo,2.0,Diesel,13686,0,0
VW,Polo,1.0,Diesel,931,0,0
Toyota,RAV4,2.2,Hybrid,5329,0,1
Toyota,Prius,1.0,Hybrid,3012,0,1
VW,Golf,2.0,Diesel,1426,0,0
VW,Golf,1.6,Petrol,34335,0,0
VW,Polo,1.2,Petrol,891,0,0
BMW,X3,2.0,Petrol,14831,1,0
Toyota,Prius,1.4,Hybrid,23199,0,1
VW,Passat,2.0,Diesel,7557,0,0
Toyota,Yaris,1.2,Hybrid,4639,0,1
Ford,Focus,1.4,Diesel,13148,0,0
Porsche,911,2.2,Petrol,3927,1,0
Toyota,Yaris,1.0,Hybrid,14558,0,1
VW,Passat,1.8,Diesel,2351,0,0
VW,Golf,1.8,Petrol,3814,0,0
Porsche,718 Cayman,2.0,Petrol,2501,1,0
Toyota,Yaris,1.4,Hybrid,4184,0,1
VW,Golf,1.2,Petrol,3740,0,0
Ford,Fiesta,1.4,Petrol,3198,0,0
VW,Golf,1.2,Petrol,376,0,0
VW,Golf,1.8,Petrol,483,0,0
VW,Passat,2.0,Diesel,25721,0,0
Toyota,RAV4,2.4,Hybrid,18946,0,1
VW,Golf,2.0,Diesel,2353,0,0
VW,Golf,1.6,Diesel,16597,0,0
Toyota,Prius,1.0,Hybrid,6713,0,1
Toyota,Prius,1.8,Hybrid,9883,0,1
VW,Golf,1.6,Petrol,13024,0,0
VW,Golf,2.0,Hybrid,37189,0,1
VW,Polo,1.2,Petrol,6756,0,0
Ford,Focus,1.6,Petrol,17011,0,0
Toyota,RAV4,1.8,Petrol,7195,0,0
Toyota,RAV4,2.0,Hybrid,38900,0,1
Toyota,Prius,1.0,Hybrid,7293,0,1
BMW,X3,2.4,Diesel,27417,1,0
Toyota,RAV4,1.8,Hybrid,6026,0,1
Toyota,RAV4,1.8,Petrol,3694,0,0
VW,Polo,1.0,Petrol,4210,0,0
Toyota,RAV4,2.0,Hybrid,15701,0,1
BMW,X3,3.0,Diesel,1582,1,0
VW,Passat,1.8,Diesel,25065,0,0
Toyota,RAV4,1.8,Hybrid,7755,0,1
BMW,X3,3.0,Diesel,19127,1,0
BMW,M5,4.0,Petrol,6819,1,0
Toyota,Yaris,1.2,Hybrid,7980,0,1
Ford,Fiesta,1.0,Petrol,1051,0,0
Porsche,Cayenne,3.0,Diesel,5719,1,0
Ford,Focus,1.6,Diesel,3650,0,0
Toyota,RAV4,2.4,Hybrid,3425,0,1
Toyota,Prius,1.4,Hybrid,4835,0,1
BMW,Z4,2.2,Petrol,50365,1,0
BMW,Z4,2.2,Petrol,12941,1,0
VW,Golf,1.4,Petrol,4472,0,0
VW,Golf,1.6,Petrol,3982,0,0
Toyota,RAV4,2.0,Hybrid,28837,0,1
VW,Polo,1.4,Petrol,2533,0,0
BMW,X3,3.0,Diesel,31769,1,0
Ford,Focus,2.0,Diesel,12562,0,0
BMW,Z4,3.0,Petrol,6664,1,0
Ford,Mondeo,1.6,Diesel,13416,0,0
Ford,Fiesta,1.4,Hybrid,14929,0,1
VW,Polo,1.2,Petrol,4750,0,0
Ford,Mondeo,1.4,Petrol,2986,0,0
Ford,Focus,1.0,Petrol,2743,0,0
VW,Passat,1.8,Diesel,3124,0,0
BMW,M5,4.4,Petrol,53505,1,0
VW,Golf,1.6,Hybrid,22031,0,1
Ford,Fiesta,1.4,Petrol,5470,0,0
Porsche,718 Cayman,2.4,Petrol,4065,1,0
VW,Golf,2.0,Diesel,17253,0,0
Ford,Fiesta,1.0,Petrol,16588,0,0
VW,Passat,1.8,Diesel,38359,0,0
BMW,M5,4.0,Petrol,5353,1,0
Toyota,Prius,1.4,Hybrid,32078,0,1
BMW,X3,2.0,Diesel,582,1,0
VW,Passat,1.6,Diesel,4431,0,0
Ford,Mondeo,1.8,Diesel,8907,0,0
Ford,Fiesta,1.0,Petrol,14394,0,0
VW,Passat,1.8,Diesel,12886,0,0
Ford,Fiesta,1.0,Petrol,9475,0,0
VW,Golf,1.2,Hybrid,933,0,1
VW,Polo,1.4,Petrol,5269,0,0
Toyota,Yaris,1.2,Petrol,18225,0,0
Ford,Fiesta,1.4,Petrol,2984,0,0
Toyota,Yaris,1.0,Hybrid,827,0,1
Ford,Focus,1.0,Petrol,12716,0,0
BMW,M5,4.0,Petrol,8978,1,0
VW,Polo,1.2,Petrol,14629,0,0
Toyota,RAV4,1.8,Petrol,1874,0,0
Ford,Fiesta,1.0,Petrol,16757,0,0
Toyota,Prius,1.4,Hybrid,14382,0,1
Ford,Fiesta,1.2,Petrol,10329,0,0
VW,Polo,1.6,Diesel,2260,0,0
VW,Golf,1.4,Petrol,19589,0,0
Toyota,Yaris,1.0,Hybrid,4955,0,1
VW,Golf,1.8,Diesel,13124,0,0
Ford,Mondeo,1.6,Diesel,7711,0,0
BMW,M5,4.4,Petrol,3905,1,0
VW,Passat,1.6,Petrol,10493,0,0
Ford,Focus,1.6,Diesel,1629,0,0
Ford,Fiesta,1.4,Petrol,12751,0,0
BMW,X3,3.0,Diesel,22901,1,0
VW,Passat,1.4,Diesel,42527,0,0
Toyota,Prius,1.8,Hybrid,17878,0,1
Toyota,Yaris,1.4,Petrol,3817,0,0
Toyota,Prius,1.0,Hybrid,10773,0,1
Ford,Mondeo,1.6,Diesel,20547,0,0
VW,Polo,1.4,Petrol,1547,0,0
Ford,Focus,1.4,Diesel,4524,0,0
BMW,M5,5.0,Petrol,45080,1,0
VW,Golf,1.4,Diesel,7450,0,0
Ford,Focus,1.0,Diesel,3546,0,0
VW,Golf,1.4,Petrol,2928,0,0
Ford,Fiesta,1.4,Petrol,5635,0,0
Ford,Fiesta,1.4,Petrol,6859,0,0
VW,Golf,1.6,Diesel,4046,0,0
Ford,Fiesta,1.4,Diesel,20349,0,0
VW,Golf,1.2,Diesel,22645,0,0
BMW,M5,5.0,Petrol,30664,1,0
VW,Passat,1.8,Diesel,2038,0,0
Ford,Mondeo,1.4,Diesel,17117,0,0
VW,Golf,1.2,Petrol,13350,0,0
Ford,Mondeo,1.4,Diesel,5695,0,0
Toyota,RAV4,2.2,Petrol,3994,0,0
VW,Passat,2.0,Petrol,45732,0,0
Toyota,Prius,1.8,Hybrid,17062,0,1
Ford,Mondeo,1.8,Petrol,13495,0,0
VW,Polo,1.4,Diesel,1466,0,0
VW,Passat,1.6,Diesel,3041,0,0
Toyota,RAV4,2.4,Hybrid,15757,0,1
VW,Polo,1.4,Petrol,8643,0,0
Ford,Fiesta,1.4,Petrol,1201,0,0
Ford,Focus,1.8,Diesel,8485,0,0
Toyota,Prius,1.8,Hybrid,12440,0,1
VW,Golf,2.0,Hybrid,42543,0,1
VW,Golf,1.2,Hybrid,3223,0,1
VW,Golf,1.4,Diesel,1794,0,0
Ford,Mondeo,2.0,Diesel,1308,0,0
BMW,X3,2.0,Diesel,3527,1,0
Porsche,911,3.0,Petrol,47237,1,0
Ford,Mondeo,1.8,Diesel,24929,0,0
Ford,Fiesta,1.4,Petrol,1781,0,0
Ford,Focus,1.6,Petrol,13186,0,0
Ford,Mondeo,1.4,Petrol,11410,0,0
VW,Golf,2.0,Petrol,33724,0,0
